  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
 -0.2351E+01 -0.7265E+00  0.1902E+01  0.1902E+01 -0.7265E+00 -0.2351E+01 -0.7265E+00  0.1902E+01  0.1902E+01 -0.7265E+00 -0.2351E+01 -0.7265E+00  0.1902E+01  0.1902E+01 -0.7265E+00 -0.2351E+01 -0.7265E+00  0.1902E+01  0.1902E+01 -0.7265E+00
  0.3804E+01  0.1176E+01 -0.3078E+01 -0.3078E+01  0.1176E+01  0.3804E+01  0.1176E+01 -0.3078E+01 -0.3078E+01  0.1176E+01  0.3804E+01  0.1176E+01 -0.3078E+01 -0.3078E+01  0.1176E+01  0.3804E+01  0.1176E+01 -0.3078E+01 -0.3078E+01  0.1176E+01
 -0.3804E+01 -0.1176E+01  0.3078E+01  0.3078E+01 -0.1176E+01 -0.3804E+01 -0.1176E+01  0.3078E+01  0.3078E+01 -0.1176E+01 -0.3804E+01 -0.1176E+01  0.3078E+01  0.3078E+01 -0.1176E+01 -0.3804E+01 -0.1176E+01  0.3078E+01  0.3078E+01 -0.1176E+01
  0.2351E+01  0.7265E+00 -0.1902E+01 -0.1902E+01  0.7265E+00  0.2351E+01  0.7265E+00 -0.1902E+01 -0.1902E+01  0.7265E+00  0.2351E+01  0.7265E+00 -0.1902E+01 -0.1902E+01  0.7265E+00  0.2351E+01  0.7265E+00 -0.1902E+01 -0.1902E+01  0.7265E+00
 -0.6661E-15 -0.2058E-15  0.5389E-15  0.5389E-15 -0.2058E-15 -0.6661E-15 -0.2058E-15  0.5389E-15  0.5389E-15 -0.2058E-15 -0.6661E-15 -0.2058E-15  0.5389E-15  0.5389E-15 -0.2058E-15 -0.6661E-15 -0.2058E-15  0.5389E-15  0.5389E-15 -0.2058E-15
 -0.2351E+01 -0.7265E+00  0.1902E+01  0.1902E+01 -0.7265E+00 -0.2351E+01 -0.7265E+00  0.1902E+01  0.1902E+01 -0.7265E+00 -0.2351E+01 -0.7265E+00  0.1902E+01  0.1902E+01 -0.7265E+00 -0.2351E+01 -0.7265E+00  0.1902E+01  0.1902E+01 -0.7265E+00
  0.3804E+01  0.1176E+01 -0.3078E+01 -0.3078E+01  0.1176E+01  0.3804E+01  0.1176E+01 -0.3078E+01 -0.3078E+01  0.1176E+01  0.3804E+01  0.1176E+01 -0.3078E+01 -0.3078E+01  0.1176E+01  0.3804E+01  0.1176E+01 -0.3078E+01 -0.3078E+01  0.1176E+01
 -0.3804E+01 -0.1176E+01  0.3078E+01  0.3078E+01 -0.1176E+01 -0.3804E+01 -0.1176E+01  0.3078E+01  0.3078E+01 -0.1176E+01 -0.3804E+01 -0.1176E+01  0.3078E+01  0.3078E+01 -0.1176E+01 -0.3804E+01 -0.1176E+01  0.3078E+01  0.3078E+01 -0.1176E+01
  0.2351E+01  0.7265E+00 -0.1902E+01 -0.1902E+01  0.7265E+00  0.2351E+01  0.7265E+00 -0.1902E+01 -0.1902E+01  0.7265E+00  0.2351E+01  0.7265E+00 -0.1902E+01 -0.1902E+01  0.7265E+00  0.2351E+01  0.7265E+00 -0.1902E+01 -0.1902E+01  0.7265E+00
 -0.2442E-14 -0.7548E-15  0.1976E-14  0.1976E-14 -0.7548E-15 -0.2442E-14 -0.7548E-15  0.1976E-14  0.1976E-14 -0.7548E-15 -0.2442E-14 -0.7548E-15  0.1976E-14  0.1976E-14 -0.7548E-15 -0.2442E-14 -0.7548E-15  0.1976E-14  0.1976E-14 -0.7548E-15
 -0.2351E+01 -0.7265E+00  0.1902E+01  0.1902E+01 -0.7265E+00 -0.2351E+01 -0.7265E+00  0.1902E+01  0.1902E+01 -0.7265E+00 -0.2351E+01 -0.7265E+00  0.1902E+01  0.1902E+01 -0.7265E+00 -0.2351E+01 -0.7265E+00  0.1902E+01  0.1902E+01 -0.7265E+00
  0.3804E+01  0.1176E+01 -0.3078E+01 -0.3078E+01  0.1176E+01  0.3804E+01  0.1176E+01 -0.3078E+01 -0.3078E+01  0.1176E+01  0.3804E+01  0.1176E+01 -0.3078E+01 -0.3078E+01  0.1176E+01  0.3804E+01  0.1176E+01 -0.3078E+01 -0.3078E+01  0.1176E+01
 -0.3804E+01 -0.1176E+01  0.3078E+01  0.3078E+01 -0.1176E+01 -0.3804E+01 -0.1176E+01  0.3078E+01  0.3078E+01 -0.1176E+01 -0.3804E+01 -0.1176E+01  0.3078E+01  0.3078E+01 -0.1176E+01 -0.3804E+01 -0.1176E+01  0.3078E+01  0.3078E+01 -0.1176E+01
  0.2351E+01  0.7265E+00 -0.1902E+01 -0.1902E+01  0.7265E+00  0.2351E+01  0.7265E+00 -0.1902E+01 -0.1902E+01  0.7265E+00  0.2351E+01  0.7265E+00 -0.1902E+01 -0.1902E+01  0.7265E+00  0.2351E+01  0.7265E+00 -0.1902E+01 -0.1902E+01  0.7265E+00
