  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.2236E+01  0.3618E+01  0.3618E+01  0.2236E+01  0.6661E-15 -0.2236E+01 -0.3618E+01 -0.3618E+01 -0.2236E+01 -0.2220E-14  0.2236E+01  0.3618E+01  0.3618E+01  0.2236E+01 -0.1332E-14 -0.2236E+01 -0.3618E+01 -0.3618E+01 -0.2236E+01
  0.0000E+00  0.1382E+01  0.2236E+01  0.2236E+01  0.1382E+01  0.4441E-15 -0.1382E+01 -0.2236E+01 -0.2236E+01 -0.1382E+01 -0.1332E-14  0.1382E+01  0.2236E+01  0.2236E+01  0.1382E+01 -0.9992E-15 -0.1382E+01 -0.2236E+01 -0.2236E+01 -0.1382E+01
  0.0000E+00 -0.1382E+01 -0.2236E+01 -0.2236E+01 -0.1382E+01 -0.4441E-15  0.1382E+01  0.2236E+01  0.2236E+01  0.1382E+01  0.1332E-14 -0.1382E+01 -0.2236E+01 -0.2236E+01 -0.1382E+01  0.9992E-15  0.1382E+01  0.2236E+01  0.2236E+01  0.1382E+01
  0.0000E+00 -0.2236E+01 -0.3618E+01 -0.3618E+01 -0.2236E+01 -0.6661E-15  0.2236E+01  0.3618E+01  0.3618E+01  0.2236E+01  0.2442E-14 -0.2236E+01 -0.3618E+01 -0.3618E+01 -0.2236E+01  0.1554E-14  0.2236E+01  0.3618E+01  0.3618E+01  0.2236E+01
  0.0000E+00 -0.1305E-14 -0.2112E-14 -0.2112E-14 -0.1305E-14 -0.1972E-30  0.1305E-14  0.2112E-14  0.2112E-14  0.1305E-14  0.1381E-29 -0.1305E-14 -0.2112E-14 -0.2112E-14 -0.1305E-14  0.1085E-29  0.1305E-14  0.2112E-14  0.2112E-14  0.1305E-14
  0.0000E+00  0.2236E+01  0.3618E+01  0.3618E+01  0.2236E+01  0.6661E-15 -0.2236E+01 -0.3618E+01 -0.3618E+01 -0.2236E+01 -0.1998E-14  0.2236E+01  0.3618E+01  0.3618E+01  0.2236E+01 -0.1554E-14 -0.2236E+01 -0.3618E+01 -0.3618E+01 -0.2236E+01
  0.0000E+00  0.1382E+01  0.2236E+01  0.2236E+01  0.1382E+01  0.4441E-15 -0.1382E+01 -0.2236E+01 -0.2236E+01 -0.1382E+01 -0.1332E-14  0.1382E+01  0.2236E+01  0.2236E+01  0.1382E+01 -0.8882E-15 -0.1382E+01 -0.2236E+01 -0.2236E+01 -0.1382E+01
  0.0000E+00 -0.1382E+01 -0.2236E+01 -0.2236E+01 -0.1382E+01 -0.4441E-15  0.1382E+01  0.2236E+01  0.2236E+01  0.1382E+01  0.1221E-14 -0.1382E+01 -0.2236E+01 -0.2236E+01 -0.1382E+01  0.9992E-15  0.1382E+01  0.2236E+01  0.2236E+01  0.1382E+01
  0.0000E+00 -0.2236E+01 -0.3618E+01 -0.3618E+01 -0.2236E+01 -0.4441E-15  0.2236E+01  0.3618E+01  0.3618E+01  0.2236E+01  0.2220E-14 -0.2236E+01 -0.3618E+01 -0.3618E+01 -0.2236E+01  0.1776E-14  0.2236E+01  0.3618E+01  0.3618E+01  0.2236E+01
  0.0000E+00  0.3915E-15  0.6335E-15  0.6335E-15  0.3915E-15  0.1479E-30 -0.3915E-15 -0.6335E-15 -0.6335E-15 -0.3915E-15 -0.3944E-30  0.3915E-15  0.6335E-15  0.6335E-15  0.3915E-15 -0.2958E-30 -0.3915E-15 -0.6335E-15 -0.6335E-15 -0.3915E-15
